ROCK NAME,LATITUDE,LONGITUDE,SIO2,MGO
DUNITE,2.27978,-101.447,41.5,45.05
DUNITE,2.27978,-101.447,44.71,43.81
PERIDOTITE,23.3387,-45.0174,45.38,42.87
HARZBURGITE,23.3387,-45.0174,45.0,42.3
HARZBURGITE,23.3387,-45.0174,45.5,39.53
HARZBURGITE,23.3387,-45.0174,44.69,43.74
PERIDOTITE,23.3387,-45.0174,44.14,44.63
PERIDOTITE,-17.63,65.82,51.95,6.95
BASALT,-29.3,60.62,51.71,6.28
BASALT,-29.3,60.62,45.32,44.02
LHERZOLITE,-1.117,-14.867,38.55,35.88
LHERZOLITE,-0.308,-18.433,42.36,36.48
LHERZOLITE,-1.133,-24.083000000000002,37.62,37.8
PERIDOTITE,23.1666,-45.3217,41.27,48.41
PERIDOTITE,23.1666,-45.3217,43.65,43.04
PERIDOTITE,23.1666,-45.3217,43.71,44.07
PERIDOTITE,23.1666,-45.3217,43.51,45.54
PERIDOTITE,23.1666,-45.3217,46.05,46.11
PERIDOTITE,23.1666,-45.3217,42.02,47.26
PERIDOTITE,23.1666,-45.3217,43.67,45.39
PERIDOTITE,23.1666,-45.3217,44.27,42.29
PERIDOTITE,23.1666,-45.3217,42.12,46.33
PERIDOTITE,23.1666,-45.3217,43.81,43.93
PERIDOTITE,23.1666,-45.3217,46.31,41.9
LHERZOLITE,-12.42,65.93,43.87,40.45
HARZBURGITE,45.25,-29.92,37.9,36.7
HARZBURGITE,45.25,-29.92,38.13,36.5
HARZBURGITE,45.83,-28.33,37.14,37.5
HARZBURGITE,45.42,-28.33,37.7,37.0
WEHRLITE,45.75,-29.0,38.06,30.78
PERIDOTITE,-0.308,-18.433,42.36,36.48
PERIDOTITE,-0.36700000000000005,-20.15,40.45,34.47
PERIDOTITE,-1.133,-24.083000000000002,37.62,37.8
PERIDOTITE,-1.117,-14.867,38.55,35.88
PERIDOTITE,6.007999999999999,-33.275,37.28,36.57
PERIDOTITE,-1.0,-24.0,42.32,37.41
PERIDOTITE,-1.0,-24.0,43.0,36.99
HARZBURGITE,-5.0,67.0,39.08,36.84
HARZBURGITE,5.0,62.0,39.54,37.58
HARZBURGITE,5.0,62.0,39.26,36.3
HARZBURGITE,-5.0,67.0,38.9,35.04
HARZBURGITE,-5.0,69.0,39.56,35.32
LHERZOLITE,5.4,62.13,40.52,33.68
BASALT,-12.42,65.93,52.06,7.6
BASALT,-12.42,65.93,51.99,7.56
PERIDOTITE,0.7308,-25.5195,39.61,37.2
PERIDOTITE,0.6225,-25.4967,40.27,37.04
PERIDOTITE,0.6782,-25.4285,39.89,37.24
PERIDOTITE,0.6782,-25.4285,38.63,37.4
PERIDOTITE,0.9455,-29.4147,39.47,38.3
PERIDOTITE,0.9455,-29.4147,37.72,38.88
PERIDOTITE,0.9455,-29.4147,40.38,33.81
PERIDOTITE,1.0333,-29.3625,43.65,35.15
PERIDOTITE,1.0333,-29.3625,39.46,40.38
PERIDOTITE,0.8175,-29.493000000000002,39.44,36.17
PERIDOTITE,0.8175,-29.493000000000002,38.27,37.4
PERIDOTITE,0.8175,-29.493000000000002,39.03,37.52
PERIDOTITE,0.8175,-29.493000000000002,38.58,36.84
PERIDOTITE,0.8167,-29.4837,38.75,39.28
PERIDOTITE,-13.558,66.507,44.72,43.54
PERIDOTITE,80.969,-2.6180000000000003,31.63,29.1
PERIDOTITE,80.969,-2.6180000000000003,36.24,30.08
PERIDOTITE,80.969,-2.6180000000000003,37.28,31.36
PERIDOTITE,80.969,-2.6180000000000003,40.55,34.78
PERIDOTITE,80.969,-2.6180000000000003,38.94,30.9
PERIDOTITE,80.969,-2.6180000000000003,34.47,31.56
PERIDOTITE,-32.7,57.13,40.4827,35.2286
PERIDOTITE,-32.69,57.18,42.0696,35.5012
PERIDOTITE,-32.69,57.18,40.4521,31.9564
PERIDOTITE,-31.96,57.13,41.0543,32.4128
PERIDOTITE,-32.76,57.3,38.8855,35.7075
PERIDOTITE,-32.73,57.19,54.4214,28.9088
PERIDOTITE,-32.763000000000005,57.3481,39.5755,34.5932
PERIDOTITE,-32.7,57.17,39.9668,32.5847
PERIDOTITE,-32.7,57.17,42.2426,37.0283
PERIDOTITE,-32.7,57.17,39.4017,33.6642
PERIDOTITE,-32.7,57.17,39.9039,34.955999999999996
PERIDOTITE,-32.7,57.17,39.2844,37.1225
PERIDOTITE,-32.7,57.17,39.9788,35.0792
PERIDOTITE,-32.7,57.17,39.8514,33.2279
PERIDOTITE,-32.7,57.17,40.173,34.0988
PERIDOTITE,-32.7,57.17,40.0643,31.4057
PERIDOTITE,-32.7,57.17,40.7092,34.1008
PERIDOTITE,-32.7508,57.2119,40.0939,32.2681
PERIDOTITE,-32.7953,57.1785,38.5804,34.1674
PERIDOTITE,-32.56,57.17,41.5388,36.4393
PERIDOTITE,-32.56,57.17,39.0084,35.113
PERIDOTITE,-32.56,57.17,41.0099,36.8733
PERIDOTITE,-32.56,57.17,41.9137,36.2172
PERIDOTITE,-32.82,56.88,44.24,44.96
PERIDOTITE,-32.82,56.88,46.15,43.42
PERIDOTITE,-26.47,67.45,48.18,37.46
PERIDOTITE,-13.575,66.425,44.8,44.65
PERIDOTITE,-13.575,66.425,45.65,46.09
PERIDOTITE,-8.692,67.633,43.9,40.24
PERIDOTITE,-8.92,67.62,46.58,44.91
PERIDOTITE,-8.92,67.62,44.97,45.24
PERIDOTITE,-17.645,65.587,44.33,45.81
PERIDOTITE,-17.58,65.735,44.12,44.42
PERIDOTITE,-17.58,65.735,43.92,45.94
PERIDOTITE,-54.422,1.528,47.06,38.61
PERIDOTITE,-54.422,1.528,48.43,37.95
PERIDOTITE,-13.65,66.1,44.96,44.81
PERIDOTITE,-12.42,65.93,43.97,43.55
PERIDOTITE,-12.42,65.93,42.42,44.04
PERIDOTITE,-36.85,52.12,44.6,44.53
PERIDOTITE,-36.85,52.12,44.45,45.33
PERIDOTITE,-54.092,6.285,48.01,36.73
PERIDOTITE,-54.092,6.285,46.9,41.12
PERIDOTITE,-54.092,6.285,46.93,41.97
PERIDOTITE,-54.092,6.285,45.43,39.88
PERIDOTITE,-54.092,6.285,46.52,39.27
PERIDOTITE,-54.092,6.285,46.57,39.11
PERIDOTITE,-54.071999999999996,6.398,46.08,41.09
PERIDOTITE,-54.056999999999995,6.5,45.21,43.97
PERIDOTITE,-54.056999999999995,6.5,48.15,40.05
PERIDOTITE,-54.056999999999995,6.5,44.7,45.62
PERIDOTITE,-54.056999999999995,6.5,44.15,45.31
PERIDOTITE,-53.36,24.93,44.67,43.74
PERIDOTITE,-53.095,25.537,45.98,42.63
PERIDOTITE,-53.095,25.537,45.62,43.99
PERIDOTITE,-47.7,32.147,46.62,40.57
PERIDOTITE,-47.7,32.147,44.56,44.22
PERIDOTITE,-47.647,32.352,44.39,45.86
PERIDOTITE,-45.52,35.16,45.8,42.29
PERIDOTITE,-45.56,35.18,45.5,43.84
PERIDOTITE,-45.56,35.18,47.03,42.07
PERIDOTITE,-42.66,42.13,42.83,46.6
PERIDOTITE,-41.51,42.51,44.82,46.29
PERIDOTITE,-39.85,46.288000000000004,45.91,43.36
PERIDOTITE,-39.718,46.295,46.89,42.94
PERIDOTITE,-47.7,32.147,44.45,42.81
PERIDOTITE,-46.507,-33.832,45.39,41.76
PERIDOTITE,-42.685,41.89,45.04,43.71
PERIDOTITE,-42.685,41.89,46.65,41.62
PERIDOTITE,-42.687,41.985,46.13,43.95
PERIDOTITE,-39.718,46.295,44.86,44.7
PERIDOTITE,-32.118,57.1,46.59,38.34
PERIDOTITE,-32.118,57.1,45.91,39.72
PERIDOTITE,-32.118,57.1,45.51,40.06
PERIDOTITE,-32.542,57.05,46.68,38.4
PERIDOTITE,-32.782,57.13399999999999,46.19,38.24
PERIDOTITE,-32.782,57.13399999999999,48.89,36.26
PERIDOTITE,-32.782,57.13399999999999,47.0,40.97
PERIDOTITE,-32.782,57.13399999999999,47.22,38.32
PERIDOTITE,-33.019,57.001000000000005,46.27,40.74
PERIDOTITE,-33.019,57.001000000000005,46.27,43.42
PERIDOTITE,-33.019,57.001000000000005,46.54,41.82
PERIDOTITE,-33.019,57.001000000000005,46.87,40.61
PERIDOTITE,-33.009,56.961000000000006,46.94,41.34
PERIDOTITE,-30.443,60.806999999999995,46.76,40.0
PERIDOTITE,-36.67,52.42,46.39,43.07
PERIDOTITE,-57.782,-7.672000000000001,48.15,42.37
PERIDOTITE,-57.95,-7.812,48.72,38.96
PERIDOTITE,-57.95,-7.812,47.26,40.75
PERIDOTITE,-57.95,-7.812,47.35,40.45
PERIDOTITE,-58.43,-15.662,47.04,39.56
PERIDOTITE,-59.086999999999996,-16.808,46.75,43.22
PERIDOTITE,-59.086999999999996,-16.808,46.12,40.87
PERIDOTITE,-59.086999999999996,-16.808,46.84,42.25
PERIDOTITE,-59.086999999999996,-16.808,45.88,42.37
PERIDOTITE,-59.086999999999996,-16.808,46.03,41.62
PERIDOTITE,-56.39,-142.43,45.27,44.0
PERIDOTITE,-56.39,-142.43,45.05,42.78
PERIDOTITE,-56.39,-142.43,45.15,44.36
PERIDOTITE,-56.39,-142.43,45.11,43.49
PERIDOTITE,-56.39,-142.43,44.88,44.77
PERIDOTITE,-56.39,-142.43,44.92,42.75
PERIDOTITE,-56.39,-142.43,45.46,42.46
PERIDOTITE,-56.39,-142.43,44.83,43.06
PERIDOTITE,-56.39,-142.43,44.79,45.33
PERIDOTITE,-56.54,-141.97,46.79,41.84
PERIDOTITE,-56.54,-141.97,46.44,41.01
PERIDOTITE,-56.54,-141.97,47.43,40.59
PERIDOTITE,-56.54,-141.97,47.29,40.52
PERIDOTITE,-56.54,-141.97,45.08,39.13
PERIDOTITE,23.62,36.2,44.71,38.39
PERIDOTITE,23.62,36.2,44.55,43.88
PERIDOTITE,23.62,36.2,45.51,40.97
PERIDOTITE,23.62,36.2,45.07,38.13
PERIDOTITE,23.62,36.2,50.07,6.03
PERIDOTITE,23.62,36.2,45.23,38.23
PERIDOTITE,14.8459,-45.0774,0.0021,28.55
PERIDOTITE,14.8459,-45.0774,0.0067,29.12
PERIDOTITE,14.8459,-45.0774,0.0047,38.34
PERIDOTITE,14.8459,-45.0774,0.0029,39.11
PERIDOTITE,14.8459,-45.0774,0.0048,38.71
PERIDOTITE,14.8459,-45.0774,0.0033,38.12
PERIDOTITE,14.8459,-45.0774,0.0022,29.57
PERIDOTITE,14.8459,-45.0774,0.0032,38.07
PERIDOTITE,14.8459,-45.0774,0.0022,28.88
PERIDOTITE,14.8459,-45.0774,0.005,38.3
PERIDOTITE,14.8459,-45.0774,0.0034,38.31
PERIDOTITE,14.8459,-45.0774,0.0123,28.35
PERIDOTITE,14.8459,-45.0774,0.0038,37.78
PERIDOTITE,14.8459,-45.0774,0.0175,28.57
PERIDOTITE,14.7224,-44.8887,0.0045,39.47
PERIDOTITE,14.7224,-44.8887,0.0035,39.43
PERIDOTITE,14.7211,-44.8871,0.0112,28.48
PERIDOTITE,14.7214,-44.8849,0.0374,37.9
PERIDOTITE,14.7214,-44.8849,0.0266,36.04
PERIDOTITE,14.7212,-44.8844,0.012,35.4
PERIDOTITE,14.7212,-44.8844,0.0293,38.48
PERIDOTITE,14.7212,-44.8844,0.0424,37.65
PERIDOTITE,14.7212,-44.8844,0.0174,36.05
PERIDOTITE,14.7212,-44.8844,0.0081,38.99
PERIDOTITE,15.037,-44.9481,0.019,36.7
PERIDOTITE,15.037,-44.9481,0.0107,40.85
PERIDOTITE,15.037,-44.9481,0.0095,40.18
PERIDOTITE,15.0365,-44.9485,0.1344,30.12
PERIDOTITE,15.0365,-44.9485,0.0072,39.77
PERIDOTITE,15.0365,-44.9485,0.0147,39.73
PERIDOTITE,15.0365,-44.9485,0.0087,40.47
PERIDOTITE,15.0365,-44.9485,0.0011,40.65
PERIDOTITE,15.0365,-44.9485,0.0025,37.91
PERIDOTITE,15.0944,-44.9717,0.0026,39.25
PERIDOTITE,15.0944,-44.9717,0.0029,39.77
PERIDOTITE,15.0944,-44.9717,0.0032,39.75
PERIDOTITE,15.0944,-44.9717,0.0036,39.81
PERIDOTITE,15.0944,-44.9717,0.0029,39.6
PERIDOTITE,15.0944,-44.9717,0.0034,39.75
PERIDOTITE,15.0944,-44.9717,0.0037,39.27
PERIDOTITE,15.0944,-44.9717,0.0034,39.65
PERIDOTITE,15.0944,-44.9717,0.0032,40.16
PERIDOTITE,15.6478,-46.6764,0.0031,42.64
PERIDOTITE,15.6478,-46.6764,0.0061,39.84
PERIDOTITE,15.6478,-46.6764,0.005,40.06
PERIDOTITE,15.6478,-46.6764,0.0033,41.05
PERIDOTITE,15.6478,-46.6764,0.0043,40.39
PERIDOTITE,15.6478,-46.6764,0.0032,40.45
PERIDOTITE,15.6478,-46.6764,0.006999999999999999,39.73
PERIDOTITE,15.6478,-46.6764,0.0067,39.74
PERIDOTITE,15.6478,-46.6764,0.0032,41.26
PERIDOTITE,15.6478,-46.6764,0.0026,40.02
PERIDOTITE,15.6478,-46.6764,0.0039,40.55
PERIDOTITE,15.6478,-46.6764,0.0072,41.52
PERIDOTITE,15.6478,-46.6764,0.0078,40.64
HARZBURGITE,19.499000000000002,146.666,38.17,36.59
HARZBURGITE,19.499000000000002,146.666,35.69,35.88
HARZBURGITE,19.499000000000002,146.666,40.93,36.85
HARZBURGITE,19.499000000000002,146.666,34.14,39.32
HARZBURGITE,19.499000000000002,146.666,37.46,39.15
HARZBURGITE,19.499000000000002,146.666,34.61,39.21
HARZBURGITE,19.499000000000002,146.666,41.52,39.61
HARZBURGITE,19.499000000000002,146.666,39.29,37.04
HARZBURGITE,19.499000000000002,146.666,37.1,39.38
HARZBURGITE,19.499000000000002,146.666,49.99,22.65
DUNITE,19.5125,146.696,36.74,40.31
DUNITE,19.5125,146.696,39.47,41.21
DUNITE,19.5125,146.696,38.14,41.19
DUNITE,19.5125,146.696,38.3,41.71
DUNITE,19.5125,146.696,35.25,41.35
DUNITE,19.5125,146.696,35.54,42.14
DUNITE,19.5125,146.696,40.8,43.43
DUNITE,19.5125,146.696,39.21,44.36
DUNITE,19.5125,146.696,39.47,40.95
DUNITE,19.5125,146.696,34.5,38.94
DUNITE,19.5125,146.696,34.44,43.4
HARZBURGITE,19.5125,146.696,33.64,40.13
HARZBURGITE,19.5125,146.696,34.46,40.18
HARZBURGITE,19.5125,146.696,35.12,39.87
HARZBURGITE,19.5125,146.696,37.57,39.61
HARZBURGITE,19.5125,146.696,38.35,40.0
HARZBURGITE,19.5125,146.696,29.39,41.22
HARZBURGITE,19.5125,146.696,35.45,41.32
HARZBURGITE,19.5125,146.696,36.49,39.14
HARZBURGITE,19.5125,146.696,36.81,41.5
HARZBURGITE,19.5125,146.696,32.18,40.35
HARZBURGITE,19.5125,146.696,38.62,40.03
HARZBURGITE,19.5125,146.696,38.08,37.34
HARZBURGITE,19.5125,146.696,38.7,39.33
HARZBURGITE,19.5125,146.696,40.2,42.69
HARZBURGITE,19.5125,146.696,37.37,39.47
HARZBURGITE,19.5125,146.696,29.13,41.26
HARZBURGITE,19.5125,146.696,38.61,41.84
HARZBURGITE,19.5125,146.696,38.09,42.96
HARZBURGITE,19.5125,146.696,39.61,40.95
HARZBURGITE,19.5125,146.696,37.09,39.5
HARZBURGITE,19.5125,146.696,35.53,39.32
HARZBURGITE,19.5422,146.654,40.7,42.94
HARZBURGITE,19.5422,146.654,40.7,42.94
HARZBURGITE,19.5422,146.654,38.42,39.04
HARZBURGITE,19.5422,146.654,37.76,39.97
HARZBURGITE,19.5422,146.654,38.56,39.13
DUNITE,19.9643,146.78799999999998,38.43,39.78
HARZBURGITE,19.9643,146.78799999999998,36.41,40.18
HARZBURGITE,19.9643,146.78799999999998,39.21,38.19
HARZBURGITE,19.9643,146.78799999999998,35.9,39.39
HARZBURGITE,19.9643,146.78799999999998,36.01,39.35
HARZBURGITE,19.9643,146.78799999999998,36.84,39.91
HARZBURGITE,15.0944,-44.9717,37.84,40.24
HARZBURGITE,15.0944,-44.9717,37.75,39.99
HARZBURGITE,15.0944,-44.9717,37.45,40.3
HARZBURGITE,15.0944,-44.9717,37.11,40.14
HARZBURGITE,15.0944,-44.9717,36.97,40.48
HARZBURGITE,15.0944,-44.9717,37.17,38.56
DUNITE,15.0944,-44.9717,33.62,42.04
HARZBURGITE,15.0944,-44.9717,36.81,39.64
HARZBURGITE,15.0944,-44.9717,36.78,39.93
HARZBURGITE,15.0944,-44.9717,37.48,40.11
HARZBURGITE,15.0944,-44.9717,34.82,41.08
HARZBURGITE,15.6478,-46.6764,39.04,40.88
HARZBURGITE,15.6478,-46.6764,35.65,37.64
HARZBURGITE,15.6478,-46.6764,37.78,39.04
HARZBURGITE,15.6478,-46.6764,35.53,40.89
HARZBURGITE,15.6478,-46.6764,37.58,39.99
HARZBURGITE,15.6478,-46.6764,37.52,40.69
HARZBURGITE,15.6478,-46.6764,38.66,39.93
HARZBURGITE,15.6478,-46.6764,38.78,40.62
HARZBURGITE,15.6478,-46.6764,37.93,40.62
HARZBURGITE,15.6478,-46.6764,38.81,41.88
HARZBURGITE,15.6478,-46.6764,37.82,40.45
HARZBURGITE,15.6478,-46.6764,39.54,40.72
HARZBURGITE,15.6478,-46.6764,37.8,39.99
HARZBURGITE,15.6478,-46.6764,40.2,40.71
HARZBURGITE,15.6478,-46.6764,40.32,40.28
HARZBURGITE,15.6478,-46.6764,34.37,42.24
PERIDOTITE,14.7214,-44.8849,41.38,35.39
PERIDOTITE,14.7214,-44.8849,43.96,34.85
PERIDOTITE,14.7212,-44.8844,43.6,28.98
PERIDOTITE,14.7212,-44.8844,42.16,30.42
PERIDOTITE,14.7212,-44.8844,41.98,33.43
PERIDOTITE,14.7212,-44.8844,42.43,32.05
PERIDOTITE,12.2425,144.13,45.1,41.25
PERIDOTITE,12.2425,144.13,45.73,39.97
PERIDOTITE,12.2425,144.13,45.45,38.61
PERIDOTITE,12.2425,144.13,45.39,40.99
PERIDOTITE,12.2425,144.13,44.86,41.12
PERIDOTITE,12.2425,144.13,46.67,39.51
PERIDOTITE,12.2425,144.13,46.09,40.02
PERIDOTITE,12.2425,144.13,46.4,41.62
DUNITE,12.2425,144.13,43.7,44.64
PERIDOTITE,12.2425,144.13,45.27,42.26
PERIDOTITE,12.2425,144.13,45.18,41.34
PERIDOTITE,12.2425,144.13,46.53,40.29
PERIDOTITE,-25.2638,69.8323,45.6,43.2
PERIDOTITE,-25.2638,69.8323,45.9,42.8
PERIDOTITE,23.3385,-45.0173,39.57,37.32
PERIDOTITE,23.3385,-45.0173,38.85,37.69
PERIDOTITE,23.3385,-45.0173,38.64,37.84
PERIDOTITE,23.3385,-45.0173,39.87,37.63
PERIDOTITE,23.3385,-45.0173,38.68,37.72
PERIDOTITE,23.3385,-45.0173,38.45,37.48
PERIDOTITE,23.3385,-45.0173,38.68,37.51
PERIDOTITE,23.3385,-45.0173,39.92,37.37
PERIDOTITE,23.3385,-45.0173,38.92,37.51
PERIDOTITE,23.3385,-45.0173,40.14,37.37
PERIDOTITE,23.3385,-45.0173,39.08,37.5
PERIDOTITE,23.3385,-45.0173,39.82,37.63
PERIDOTITE,23.3385,-45.0173,40.65,37.12
PERIDOTITE,23.3387,-45.0174,39.17,37.46
PERIDOTITE,23.3387,-45.0174,38.72,37.81
PERIDOTITE,23.3387,-45.0174,39.78,37.2
PERIDOTITE,23.3387,-45.0174,37.84,37.38
PERIDOTITE,23.3387,-45.0174,39.17,38.84
PERIDOTITE,23.3387,-45.0174,37.99,37.96
PERIDOTITE,23.3387,-45.0174,39.05,38.05
PERIDOTITE,23.3387,-45.0174,38.98,37.96
PERIDOTITE,23.3387,-45.0174,39.21,37.57
PERIDOTITE,23.3387,-45.0174,39.14,37.33
PERIDOTITE,23.3387,-45.0174,38.74,37.52
PERIDOTITE,23.3387,-45.0174,37.73,38.26
PERIDOTITE,23.3387,-45.0174,39.2,37.47
PERIDOTITE,23.3387,-45.0174,38.04,37.56
PERIDOTITE,23.3387,-45.0174,39.44,37.16
PERIDOTITE,23.3387,-45.0174,39.9,37.1
PERIDOTITE,23.3387,-45.0174,40.2,37.15
PERIDOTITE,23.3387,-45.0174,38.91,37.7
PERIDOTITE,23.3387,-45.0174,39.33,37.56
PERIDOTITE,23.3387,-45.0174,40.08,37.24
PERIDOTITE,23.3387,-45.0174,39.67,37.47
HARZBURGITE,23.3385,-45.0173,44.61,44.6
HARZBURGITE,23.3385,-45.0173,43.97,43.95
HARZBURGITE,23.3385,-45.0173,45.01,43.05
HARZBURGITE,23.3385,-45.0173,44.96,43.07
HARZBURGITE,23.3385,-45.0173,43.88,45.33
HARZBURGITE,23.3385,-45.0173,45.76,43.63
HARZBURGITE,23.3385,-45.0173,44.1,40.96
HARZBURGITE,23.3385,-45.0173,44.3,43.44
HARZBURGITE,23.3385,-45.0173,44.23,43.72
HARZBURGITE,23.3385,-45.0173,45.4,42.31
HARZBURGITE,23.3385,-45.0173,44.14,42.54
HARZBURGITE,23.3385,-45.0173,43.81,43.55
HARZBURGITE,23.3385,-45.0173,43.49,43.68
HARZBURGITE,23.3385,-45.0173,44.69,43.13
HARZBURGITE,23.3385,-45.0173,42.63,45.98
HARZBURGITE,23.3385,-45.0173,44.33,45.19
HARZBURGITE,23.3385,-45.0173,44.23,43.45
HARZBURGITE,23.3385,-45.0173,44.14,44.01
HARZBURGITE,23.3385,-45.0173,44.9,44.12
HARZBURGITE,23.3385,-45.0173,43.74,44.72
HARZBURGITE,23.3385,-45.0173,44.97,42.82
HARZBURGITE,23.3385,-45.0173,44.21,44.85
HARZBURGITE,23.3385,-45.0173,44.29,44.37
HARZBURGITE,23.3385,-45.0173,46.16,43.34
HARZBURGITE,23.3385,-45.0173,44.49,44.17
HARZBURGITE,23.3385,-45.0173,44.02,46.21
HARZBURGITE,23.3385,-45.0173,44.86,44.12
HARZBURGITE,23.3385,-45.0173,44.22,44.49
HARZBURGITE,23.3385,-45.0173,44.61,44.41
HARZBURGITE,23.3385,-45.0173,43.87,45.0
HARZBURGITE,23.3385,-45.0173,44.71,44.37
HARZBURGITE,23.3387,-45.0174,46.02,42.44
HARZBURGITE,23.3387,-45.0174,44.39,30.19
HARZBURGITE,23.3387,-45.0174,44.81,43.94
HARZBURGITE,23.3387,-45.0174,44.11,44.09
HARZBURGITE,23.3387,-45.0174,43.7,43.54
HARZBURGITE,23.3387,-45.0174,44.48,43.87
HARZBURGITE,23.3387,-45.0174,44.97,42.82
HARZBURGITE,23.3387,-45.0174,43.68,43.83
HARZBURGITE,23.3387,-45.0174,47.22,41.47
HARZBURGITE,23.3387,-45.0174,43.8,44.29
HARZBURGITE,23.3387,-45.0174,44.63,43.39
HARZBURGITE,23.3387,-45.0174,44.31,43.79
HARZBURGITE,23.3387,-45.0174,44.25,43.411
HARZBURGITE,23.3387,-45.0174,43.26,43.52
HARZBURGITE,23.3387,-45.0174,43.28,43.19
HARZBURGITE,23.3387,-45.0174,42.85,44.05
HARZBURGITE,23.3387,-45.0174,43.0,44.23
HARZBURGITE,23.3387,-45.0174,43.79,43.97
HARZBURGITE,23.3387,-45.0174,44.02,44.39
HARZBURGITE,23.3387,-45.0174,43.98,43.9
HARZBURGITE,23.3387,-45.0174,46.64,38.02
HARZBURGITE,23.3387,-45.0174,44.1,40.55
HARZBURGITE,23.3387,-45.0174,43.63,42.74
HARZBURGITE,23.3387,-45.0174,44.38,40.63
HARZBURGITE,23.3387,-45.0174,44.27,43.33
HARZBURGITE,23.3387,-45.0174,43.79,44.14
HARZBURGITE,23.3387,-45.0174,44.29,43.49
HARZBURGITE,23.3387,-45.0174,43.9,43.85
HARZBURGITE,23.3387,-45.0174,43.55,43.95
HARZBURGITE,23.3387,-45.0174,43.32,42.61
HARZBURGITE,23.3387,-45.0174,44.05,41.83
HARZBURGITE,23.3387,-45.0174,43.58,42.93
HARZBURGITE,23.3387,-45.0174,44.39,42.77
HARZBURGITE,23.3387,-45.0174,44.32,42.9
HARZBURGITE,23.3387,-45.0174,44.72,43.22
HARZBURGITE,23.3387,-45.0174,43.64,43.55
HARZBURGITE,23.3387,-45.0174,45.44,17.41
HARZBURGITE,23.3387,-45.0174,43.37,44.19
HARZBURGITE,23.3387,-45.0174,43.94,43.22
HARZBURGITE,23.3387,-45.0174,45.74,34.17
HARZBURGITE,23.3387,-45.0174,44.75,43.56
HARZBURGITE,23.3387,-45.0174,45.55,40.49
HARZBURGITE,23.3387,-45.0174,45.01,42.73
HARZBURGITE,23.3387,-45.0174,44.09,44.17
HARZBURGITE,23.3387,-45.0174,46.54,40.54
HARZBURGITE,23.3387,-45.0174,43.97,43.49
HARZBURGITE,23.3387,-45.0174,45.09,42.74
HARZBURGITE,23.3387,-45.0174,43.93,44.19
HARZBURGITE,23.3387,-45.0174,43.83,44.48
HARZBURGITE,23.3387,-45.0174,43.51,43.99
HARZBURGITE,23.3387,-45.0174,44.64,43.6
HARZBURGITE,23.3387,-45.0174,44.65,43.85
HARZBURGITE,23.3387,-45.0174,44.94,42.46
HARZBURGITE,23.3387,-45.0174,44.81,43.66
HARZBURGITE,23.3387,-45.0174,45.77,35.79
HARZBURGITE,23.3387,-45.0174,43.71,43.61
HARZBURGITE,23.3387,-45.0174,44.92,42.59
PERIDOTITE,23.3385,-45.0173,39.5,38.4
PERIDOTITE,23.3387,-45.0174,38.3,38.7
PERIDOTITE,23.3387,-45.0174,39.0,37.7
PERIDOTITE,23.3387,-45.0174,39.2,37.8
PERIDOTITE,23.3387,-45.0174,38.1,38.8
PERIDOTITE,23.3387,-45.0174,39.4,38.8
PERIDOTITE,23.3385,-45.0173,38.15,38.8
PERIDOTITE,23.3387,-45.0174,38.7,38.5
PERIDOTITE,23.3387,-45.0174,37.9,38.9
PERIDOTITE,23.3387,-45.0174,39.3,38.65
LHERZOLITE,-53.14,9.979,49.6,7.33
HARZBURGITE,2.27723,-101.446,35.31,41.27
DUNITE,2.27723,-101.446,34.44,39.81
DUNITE,2.27725,-101.446,36.98,43.24
HARZBURGITE,2.27725,-101.446,35.05,41.36
DUNITE,2.27978,-101.447,32.71,41.42
DUNITE,2.27978,-101.447,33.33,42.98
DUNITE,2.27978,-101.447,32.7,42.54
HARZBURGITE,2.27978,-101.447,35.58,41.92
HARZBURGITE,19.499000000000002,146.666,41.52,39.61
HARZBURGITE,19.5125,146.696,40.02,40.34
HARZBURGITE,19.5125,146.696,40.36,40.34
HARZBURGITE,19.5422,146.654,38.85,38.87
HARZBURGITE,19.5422,146.654,38.85,38.87
HARZBURGITE,30.91,141.73,36.23,38.85
DUNITE,30.91,141.73,33.01,40.31
HARZBURGITE,30.91,141.73,38.41,38.86
HARZBURGITE,30.91,141.73,35.72,42.19
HARZBURGITE,14.75,-44.98,43.46,45.64
HARZBURGITE,14.75,-44.98,44.28,45.48
HARZBURGITE,14.75,-44.98,45.31,43.74
HARZBURGITE,14.75,-44.98,45.85,43.95
HARZBURGITE,14.75,-44.98,61.86,30.61
PERIDOTITE,-14.75,-173.358,45.89,44.25
PERIDOTITE,-25.855999999999998,-175.43400000000003,46.73,43.61
PERIDOTITE,-19.252,-172.94799999999998,44.08,46.38
PERIDOTITE,40.8388,-12.474,25.84,22.39
PERIDOTITE,40.8388,-12.474,32.44,25.52
PERIDOTITE,40.8388,-12.474,47.28,17.9
PERIDOTITE,40.8388,-12.474,36.41,32.67
PERIDOTITE,40.8388,-12.474,36.14,39.5
PERIDOTITE,40.8388,-12.474,38.85,22.95
PERIDOTITE,40.8388,-12.474,37.46,31.22
PERIDOTITE,40.8388,-12.474,33.28,36.81
PERIDOTITE,40.8388,-12.474,41.49,32.22
PERIDOTITE,40.8388,-12.474,42.68,27.9
PERIDOTITE,40.8388,-12.474,42.71,27.34
