,0,1,2,3,4,5,6,7,8,9,10,11
1189,ROCK NAME,SIO2,FEOT,CAO,MGO,MNO,NA2O,0.7426312975332536,,,,
1190,ROCK NAME,SIO2,FEOT,CAO,MGO,MNO,P2O5,0.7426799444711515,,,,
1191,ROCK NAME,SIO2,FEOT,CAO,MGO,K2O,NA2O,0.7427173559723848,,,,
1192,ROCK NAME,SIO2,FEOT,CAO,MGO,K2O,P2O5,0.7427427642571489,,,,
1193,ROCK NAME,SIO2,FEOT,CAO,MGO,NA2O,P2O5,0.7427880141447932,,,,
1194,ROCK NAME,SIO2,FEOT,CAO,MNO,K2O,NA2O,0.7428300094966712,,,,
1195,ROCK NAME,SIO2,FEOT,CAO,MNO,K2O,P2O5,0.7428600240751807,,,,
1196,ROCK NAME,SIO2,FEOT,CAO,MNO,NA2O,P2O5,0.7429153764436366,,,,
1197,ROCK NAME,SIO2,FEOT,CAO,K2O,NA2O,P2O5,0.7429785635127822,,,,
1198,ROCK NAME,SIO2,FEOT,MGO,MNO,K2O,NA2O,0.7429901619504017,,,,
1199,ROCK NAME,SIO2,FEOT,MGO,MNO,K2O,P2O5,0.7429946185501691,,,,
1200,ROCK NAME,SIO2,FEOT,MGO,MNO,NA2O,P2O5,0.7429982769977169,,,,
1201,ROCK NAME,SIO2,FEOT,MGO,K2O,NA2O,P2O5,0.7430374826381433,,,,
1202,ROCK NAME,SIO2,FEOT,MNO,K2O,NA2O,P2O5,0.7429945238202323,,,,
1203,ROCK NAME,SIO2,CAO,MGO,MNO,K2O,NA2O,0.7430352449732245,,,,
1204,ROCK NAME,SIO2,CAO,MGO,MNO,K2O,P2O5,0.74306328884475,,,,
1205,ROCK NAME,SIO2,CAO,MGO,MNO,NA2O,P2O5,0.7430723873509893,,,,
1206,ROCK NAME,SIO2,CAO,MGO,K2O,NA2O,P2O5,0.7430901255811452,,,,
1207,ROCK NAME,SIO2,CAO,MNO,K2O,NA2O,P2O5,0.7431290604579739,,,,
1208,ROCK NAME,SIO2,MGO,MNO,K2O,NA2O,P2O5,0.7431490789637968,,,,
1209,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,0.7431847613665745,,,,
1210,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,MNO,0.7431921535967727,,,,
1211,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,K2O,0.7431987500744325,,,,
1212,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,NA2O,0.7432350861864413,,,,
1213,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,CAO,P2O5,0.7432275556932287,,,,
1214,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MGO,MNO,0.7432216008347643,,,,
1215,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MGO,K2O,0.7432632953466235,,,,
1216,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MGO,NA2O,0.7432838522950769,,,,
1217,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MGO,P2O5,0.7433012567112132,,,,
1218,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MNO,K2O,0.7432921447140701,,,,
1219,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MNO,NA2O,0.7432970591440485,,,,
1220,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,MNO,P2O5,0.7433198544309604,,,,
1221,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,K2O,NA2O,0.7433053095900836,,,,
1222,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,K2O,P2O5,0.7433078716807203,,,,
1223,ROCK NAME,TIO2,AL2O3,CR2O3,FEOT,NA2O,P2O5,0.7433267229018813,,,,
1224,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MGO,MNO,0.7433339147624812,,,,
1225,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MGO,K2O,0.7433379964646905,,,,
1226,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MGO,NA2O,0.7433382016375716,,,,
1227,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MGO,P2O5,0.7433461399259391,,,,
1228,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MNO,K2O,0.7433494290017153,,,,
1229,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MNO,NA2O,0.7433735590917107,,,,
1230,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,MNO,P2O5,0.7433837636924503,,,,
1231,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,K2O,NA2O,0.743391639224967,,,,
1232,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,K2O,P2O5,0.7433964211471591,,,,
1233,ROCK NAME,TIO2,AL2O3,CR2O3,CAO,NA2O,P2O5,0.7434181261841928,,,,
1234,ROCK NAME,TIO2,AL2O3,CR2O3,MGO,MNO,K2O,0.7433898135652464,,,,
1235,ROCK NAME,TIO2,AL2O3,CR2O3,MGO,MNO,NA2O,0.7433991953948745,,,,
1236,ROCK NAME,TIO2,AL2O3,CR2O3,MGO,MNO,P2O5,0.7434116329292773,,,,
1237,ROCK NAME,TIO2,AL2O3,CR2O3,MGO,K2O,NA2O,0.7434286529601493,,,,
1238,ROCK NAME,TIO2,AL2O3,CR2O3,MGO,K2O,P2O5,0.7434372142470008,,,,
1239,ROCK NAME,TIO2,AL2O3,CR2O3,MGO,NA2O,P2O5,0.7434748644425998,,,,
1240,ROCK NAME,TIO2,AL2O3,CR2O3,MNO,K2O,NA2O,0.743461947866991,,,,
1241,ROCK NAME,TIO2,AL2O3,CR2O3,MNO,K2O,P2O5,0.7434674031560708,,,,
1242,ROCK NAME,TIO2,AL2O3,CR2O3,MNO,NA2O,P2O5,0.7434950060318724,,,,
1243,ROCK NAME,TIO2,AL2O3,CR2O3,K2O,NA2O,P2O5,0.7434775240241412,,,,
1244,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MGO,MNO,0.7434898187240826,,,,
1245,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MGO,K2O,0.7435219101885701,,,,
1246,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MGO,NA2O,0.7435212030240029,,,,
1247,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MGO,P2O5,0.7435768074122706,,,,
1248,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MNO,K2O,0.7435851815355347,,,,
1249,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MNO,NA2O,0.7435669515669444,,,,
1250,ROCK NAME,TIO2,AL2O3,FEOT,CAO,MNO,P2O5,0.7435958166040694,,,,
1251,ROCK NAME,TIO2,AL2O3,FEOT,CAO,K2O,NA2O,0.7436231184899905,,,,
1252,ROCK NAME,TIO2,AL2O3,FEOT,CAO,K2O,P2O5,0.7436617455239352,,,,
1253,ROCK NAME,TIO2,AL2O3,FEOT,CAO,NA2O,P2O5,0.7437063694373559,,,,
1254,ROCK NAME,TIO2,AL2O3,FEOT,MGO,MNO,K2O,0.7437176271173536,,,,
1255,ROCK NAME,TIO2,AL2O3,FEOT,MGO,MNO,NA2O,0.7437167691944684,,,,
1256,ROCK NAME,TIO2,AL2O3,FEOT,MGO,MNO,P2O5,0.7437144016300659,,,,
1257,ROCK NAME,TIO2,AL2O3,FEOT,MGO,K2O,NA2O,0.7437331751057159,,,,
1258,ROCK NAME,TIO2,AL2O3,FEOT,MGO,K2O,P2O5,0.7437375869994266,,,,
1259,ROCK NAME,TIO2,AL2O3,FEOT,MGO,NA2O,P2O5,0.7437125974162928,,,,
1260,ROCK NAME,TIO2,AL2O3,FEOT,MNO,K2O,NA2O,0.7437162655243461,,,,
1261,ROCK NAME,TIO2,AL2O3,FEOT,MNO,K2O,P2O5,0.7436928374593375,,,,
1262,ROCK NAME,TIO2,AL2O3,FEOT,MNO,NA2O,P2O5,0.7437047864601226,,,,
1263,ROCK NAME,TIO2,AL2O3,FEOT,K2O,NA2O,P2O5,0.7436934256554428,,,,
1264,ROCK NAME,TIO2,AL2O3,CAO,MGO,MNO,K2O,0.743740639392805,,,,
1265,ROCK NAME,TIO2,AL2O3,CAO,MGO,MNO,NA2O,0.7437480215257907,,,,
1266,ROCK NAME,TIO2,AL2O3,CAO,MGO,MNO,P2O5,0.7437523938444662,,,,
1267,ROCK NAME,TIO2,AL2O3,CAO,MGO,K2O,NA2O,0.7437807256419158,,,,
1268,ROCK NAME,TIO2,AL2O3,CAO,MGO,K2O,P2O5,0.7437723431944517,,,,
1269,ROCK NAME,TIO2,AL2O3,CAO,MGO,NA2O,P2O5,0.743783415961885,,,,
1270,ROCK NAME,TIO2,AL2O3,CAO,MNO,K2O,NA2O,0.743828841652069,,,,
1271,ROCK NAME,TIO2,AL2O3,CAO,MNO,K2O,P2O5,0.7438264138997802,,,,
1272,ROCK NAME,TIO2,AL2O3,CAO,MNO,NA2O,P2O5,0.7438262279843757,,,,
1273,ROCK NAME,TIO2,AL2O3,CAO,K2O,NA2O,P2O5,0.7438476595985662,,,,
1274,ROCK NAME,TIO2,AL2O3,MGO,MNO,K2O,NA2O,0.7438489469861927,,,,
1275,ROCK NAME,TIO2,AL2O3,MGO,MNO,K2O,P2O5,0.743847999595117,,,,
1276,ROCK NAME,TIO2,AL2O3,MGO,MNO,NA2O,P2O5,0.7438232562220988,,,,
1277,ROCK NAME,TIO2,AL2O3,MGO,K2O,NA2O,P2O5,0.7438163857047441,,,,
1278,ROCK NAME,TIO2,AL2O3,MNO,K2O,NA2O,P2O5,0.7438288311366146,,,,
1279,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MGO,MNO,0.7438590633903043,,,,
1280,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MGO,K2O,0.7438840590024466,,,,
1281,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MGO,NA2O,0.7439119787013609,,,,
1282,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MGO,P2O5,0.7439124677368282,,,,
1283,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MNO,K2O,0.7439454991375973,,,,
1284,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MNO,NA2O,0.7439666544724812,,,,
1285,ROCK NAME,TIO2,CR2O3,FEOT,CAO,MNO,P2O5,0.7439936846364948,,,,
1286,ROCK NAME,TIO2,CR2O3,FEOT,CAO,K2O,NA2O,0.7439852539567541,,,,
1287,ROCK NAME,TIO2,CR2O3,FEOT,CAO,K2O,P2O5,0.74402623677985,,,,
1288,ROCK NAME,TIO2,CR2O3,FEOT,CAO,NA2O,P2O5,0.7440222144126881,,,,
1289,ROCK NAME,TIO2,CR2O3,FEOT,MGO,MNO,K2O,0.7439997938705851,,,,
1290,ROCK NAME,TIO2,CR2O3,FEOT,MGO,MNO,NA2O,0.7440053610980442,,,,
1291,ROCK NAME,TIO2,CR2O3,FEOT,MGO,MNO,P2O5,0.7439653474225099,,,,
1292,ROCK NAME,TIO2,CR2O3,FEOT,MGO,K2O,NA2O,0.7439775428947799,,,,
1293,ROCK NAME,TIO2,CR2O3,FEOT,MGO,K2O,P2O5,0.7439647668910836,,,,
1294,ROCK NAME,TIO2,CR2O3,FEOT,MGO,NA2O,P2O5,0.7439593439593338,,,,
1295,ROCK NAME,TIO2,CR2O3,FEOT,MNO,K2O,NA2O,0.7439326791178542,,,,
1296,ROCK NAME,TIO2,CR2O3,FEOT,MNO,K2O,P2O5,0.7439016621745895,,,,
1297,ROCK NAME,TIO2,CR2O3,FEOT,MNO,NA2O,P2O5,0.7438904472802677,,,,
1298,ROCK NAME,TIO2,CR2O3,FEOT,K2O,NA2O,P2O5,0.7438865604120827,,,,
1299,ROCK NAME,TIO2,CR2O3,CAO,MGO,MNO,K2O,0.7439031339031236,,,,
1300,ROCK NAME,TIO2,CR2O3,CAO,MGO,MNO,NA2O,0.7439072727312438,,,,
1301,ROCK NAME,TIO2,CR2O3,CAO,MGO,MNO,P2O5,0.7439114052017172,,,,
1302,ROCK NAME,TIO2,CR2O3,CAO,MGO,K2O,NA2O,0.7439155313291815,,,,
1303,ROCK NAME,TIO2,CR2O3,CAO,MGO,K2O,P2O5,0.7439327600370439,,,,
1304,ROCK NAME,TIO2,CR2O3,CAO,MGO,NA2O,P2O5,0.7439361357624341,,,,
1305,ROCK NAME,TIO2,CR2O3,CAO,MNO,K2O,NA2O,0.7439547766244953,,,,
1306,ROCK NAME,TIO2,CR2O3,CAO,MNO,K2O,P2O5,0.7439777485684034,,,,
1307,ROCK NAME,TIO2,CR2O3,CAO,MNO,NA2O,P2O5,0.7440014114325929,,,,
1308,ROCK NAME,TIO2,CR2O3,CAO,K2O,NA2O,P2O5,0.7440090773423993,,,,
1309,ROCK NAME,TIO2,CR2O3,MGO,MNO,K2O,NA2O,0.7440022328062927,,,,
1310,ROCK NAME,TIO2,CR2O3,MGO,MNO,K2O,P2O5,0.7439794622606614,,,,
1311,ROCK NAME,TIO2,CR2O3,MGO,MNO,NA2O,P2O5,0.7439386306256114,,,,
1312,ROCK NAME,TIO2,CR2O3,MGO,K2O,NA2O,P2O5,0.7439101569591432,,,,
1313,ROCK NAME,TIO2,CR2O3,MNO,K2O,NA2O,P2O5,0.7438925675861133,,,,
1314,ROCK NAME,TIO2,FEOT,CAO,MGO,MNO,K2O,0.7439024478314609,,,,
1315,ROCK NAME,TIO2,FEOT,CAO,MGO,MNO,NA2O,0.7439151995889471,,,,
1316,ROCK NAME,TIO2,FEOT,CAO,MGO,MNO,P2O5,0.7439481223333297,,,,
1317,ROCK NAME,TIO2,FEOT,CAO,MGO,K2O,NA2O,0.743980274582185,,,,
1318,ROCK NAME,TIO2,FEOT,CAO,MGO,K2O,P2O5,0.7440152580410234,,,,
1319,ROCK NAME,TIO2,FEOT,CAO,MGO,NA2O,P2O5,0.7440084606751155,,,,
1320,ROCK NAME,TIO2,FEOT,CAO,MNO,K2O,NA2O,0.7440368997270214,,,,
1321,ROCK NAME,TIO2,FEOT,CAO,MNO,K2O,P2O5,0.7440753527490673,,,,
1322,ROCK NAME,TIO2,FEOT,CAO,MNO,NA2O,P2O5,0.7440857529040829,,,,
1323,ROCK NAME,TIO2,FEOT,CAO,K2O,NA2O,P2O5,0.7441090482379383,,,,
1324,ROCK NAME,TIO2,FEOT,MGO,MNO,K2O,NA2O,0.7441265745668136,,,,
1325,ROCK NAME,TIO2,FEOT,MGO,MNO,K2O,P2O5,0.7440953735574024,,,,
1326,ROCK NAME,TIO2,FEOT,MGO,MNO,NA2O,P2O5,0.744085689074373,,,,
1327,ROCK NAME,TIO2,FEOT,MGO,K2O,NA2O,P2O5,0.7441010480668989,,,,
1328,ROCK NAME,TIO2,FEOT,MNO,K2O,NA2O,P2O5,0.7440699366959586,,,,
1329,ROCK NAME,TIO2,CAO,MGO,MNO,K2O,NA2O,0.7441088476176067,,,,
1330,ROCK NAME,TIO2,CAO,MGO,MNO,K2O,P2O5,0.7441291490878137,,,,
1331,ROCK NAME,TIO2,CAO,MGO,MNO,NA2O,P2O5,0.7441394385838699,,,,
1332,ROCK NAME,TIO2,CAO,MGO,K2O,NA2O,P2O5,0.7441839092251562,,,,
1333,ROCK NAME,TIO2,CAO,MNO,K2O,NA2O,P2O5,0.7442098039299307,,,,
1334,ROCK NAME,TIO2,MGO,MNO,K2O,NA2O,P2O5,0.7441936895120285,,,,
1335,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,MGO,MNO,0.7442166948154839,,,,
1336,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,MGO,K2O,0.7442112538098444,,,,
1337,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,MGO,NA2O,0.7442285334661882,,,,
1338,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,MGO,P2O5,0.7442422411304525,,,,
1339,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,MNO,K2O,0.7442800243795128,,,,
1340,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,MNO,NA2O,0.7442922568450638,,,,
1341,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,MNO,P2O5,0.7443037634294319,,,,
1342,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,K2O,NA2O,0.7442933320322105,,,,
1343,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,K2O,P2O5,0.7443316714149898,,,,
1344,ROCK NAME,AL2O3,CR2O3,FEOT,CAO,NA2O,P2O5,0.7443508898279503,,,,
1345,ROCK NAME,AL2O3,CR2O3,FEOT,MGO,MNO,K2O,0.7443707852325826,,,,
1346,ROCK NAME,AL2O3,CR2O3,FEOT,MGO,MNO,NA2O,0.7444019314843213,,,,
1347,ROCK NAME,AL2O3,CR2O3,FEOT,MGO,MNO,P2O5,0.7444295090190087,,,,
1348,ROCK NAME,AL2O3,CR2O3,FEOT,MGO,K2O,NA2O,0.7444204387619107,,,,
1349,ROCK NAME,AL2O3,CR2O3,FEOT,MGO,K2O,P2O5,0.7444198234321534,,,,
1350,ROCK NAME,AL2O3,CR2O3,FEOT,MGO,NA2O,P2O5,0.7444297530653158,,,,
1351,ROCK NAME,AL2O3,CR2O3,FEOT,MNO,K2O,NA2O,0.7444551211809433,,,,
1352,ROCK NAME,AL2O3,CR2O3,FEOT,MNO,K2O,P2O5,0.7444664138430913,,,,
1353,ROCK NAME,AL2O3,CR2O3,FEOT,MNO,NA2O,P2O5,0.7444734815487976,,,,
1354,ROCK NAME,AL2O3,CR2O3,FEOT,K2O,NA2O,P2O5,0.7445015646737497,,,,
1355,ROCK NAME,AL2O3,CR2O3,CAO,MGO,MNO,K2O,0.7444987912047726,,,,
1356,ROCK NAME,AL2O3,CR2O3,CAO,MGO,MNO,NA2O,0.7444855243921646,,,,
1357,ROCK NAME,AL2O3,CR2O3,CAO,MGO,MNO,P2O5,0.7445002496548722,,,,
1358,ROCK NAME,AL2O3,CR2O3,CAO,MGO,K2O,NA2O,0.7445401100048956,,,,
1359,ROCK NAME,AL2O3,CR2O3,CAO,MGO,K2O,P2O5,0.7445219540807608,,,,
1360,ROCK NAME,AL2O3,CR2O3,CAO,MGO,NA2O,P2O5,0.7445247579952282,,,,
1361,ROCK NAME,AL2O3,CR2O3,CAO,MNO,K2O,NA2O,0.7445749714472012,,,,
1362,ROCK NAME,AL2O3,CR2O3,CAO,MNO,K2O,P2O5,0.7446049055244286,,,,
1363,ROCK NAME,AL2O3,CR2O3,CAO,MNO,NA2O,P2O5,0.7446215672021951,,,,
1364,ROCK NAME,AL2O3,CR2O3,CAO,K2O,NA2O,P2O5,0.7446389001944382,,,,
1365,ROCK NAME,AL2O3,CR2O3,MGO,MNO,K2O,NA2O,0.7446374369263408,,,,
1366,ROCK NAME,AL2O3,CR2O3,MGO,MNO,K2O,P2O5,0.7446172186479252,,,,
1367,ROCK NAME,AL2O3,CR2O3,MGO,MNO,NA2O,P2O5,0.744611608159349,,,,
1368,ROCK NAME,AL2O3,CR2O3,MGO,K2O,NA2O,P2O5,0.7446011500065378,,,,
1369,ROCK NAME,AL2O3,CR2O3,MNO,K2O,NA2O,P2O5,0.7445927866852267,,,,
1370,ROCK NAME,AL2O3,FEOT,CAO,MGO,MNO,K2O,0.7446197623683466,,,,
1371,ROCK NAME,AL2O3,FEOT,CAO,MGO,MNO,NA2O,0.7446743858308306,,,,
1372,ROCK NAME,AL2O3,FEOT,CAO,MGO,MNO,P2O5,0.744701954461587,,,,
1373,ROCK NAME,AL2O3,FEOT,CAO,MGO,K2O,NA2O,0.7447294829633321,,,,
1374,ROCK NAME,AL2O3,FEOT,CAO,MGO,K2O,P2O5,0.7447763101096255,,,,
1375,ROCK NAME,AL2O3,FEOT,CAO,MGO,NA2O,P2O5,0.7448058150577352,,,,
1376,ROCK NAME,AL2O3,FEOT,CAO,MNO,K2O,NA2O,0.744833897823471,,,,
1377,ROCK NAME,AL2O3,FEOT,CAO,MNO,K2O,P2O5,0.7448722772863859,,,,
1378,ROCK NAME,AL2O3,FEOT,CAO,MNO,NA2O,P2O5,0.7448844318556487,,,,
1379,ROCK NAME,AL2O3,FEOT,CAO,K2O,NA2O,P2O5,0.7449048267888664,,,,
1380,ROCK NAME,AL2O3,FEOT,MGO,MNO,K2O,NA2O,0.7449238168523524,,,,
1381,ROCK NAME,AL2O3,FEOT,MGO,MNO,K2O,P2O5,0.7449572099837228,,,,
1382,ROCK NAME,AL2O3,FEOT,MGO,MNO,NA2O,P2O5,0.7449747613642339,,,,
1383,ROCK NAME,AL2O3,FEOT,MGO,K2O,NA2O,P2O5,0.7450128726621796,,,,
1384,ROCK NAME,AL2O3,FEOT,MNO,K2O,NA2O,P2O5,0.7450344725916138,,,,
1385,ROCK NAME,AL2O3,CAO,MGO,MNO,K2O,NA2O,0.7450670043262444,,,,
1386,ROCK NAME,AL2O3,CAO,MGO,MNO,K2O,P2O5,0.7450919575408688,,,,
1387,ROCK NAME,AL2O3,CAO,MGO,MNO,NA2O,P2O5,0.7451100328141439,,,,
1388,ROCK NAME,AL2O3,CAO,MGO,K2O,NA2O,P2O5,0.7451109894114258,,,,
1389,ROCK NAME,AL2O3,CAO,MNO,K2O,NA2O,P2O5,0.7451358571262453,,,,
1390,ROCK NAME,AL2O3,MGO,MNO,K2O,NA2O,P2O5,0.7451402073975567,,,,
1391,ROCK NAME,CR2O3,FEOT,CAO,MGO,MNO,K2O,0.7451472803484105,,,,
1392,ROCK NAME,CR2O3,FEOT,CAO,MGO,MNO,NA2O,0.7451652510278781,,,,
1393,ROCK NAME,CR2O3,FEOT,CAO,MGO,MNO,P2O5,0.7451613958070005,,,,
1394,ROCK NAME,CR2O3,FEOT,CAO,MGO,K2O,NA2O,0.7451643537664847,,,,
1395,ROCK NAME,CR2O3,FEOT,CAO,MGO,K2O,P2O5,0.7451836341520957,,,,
1396,ROCK NAME,CR2O3,FEOT,CAO,MGO,NA2O,P2O5,0.745210364632917,,,,
1397,ROCK NAME,CR2O3,FEOT,CAO,MNO,K2O,NA2O,0.7452384154816,,,,
1398,ROCK NAME,CR2O3,FEOT,CAO,MNO,K2O,P2O5,0.7452759296933504,,,,
1399,ROCK NAME,CR2O3,FEOT,CAO,MNO,NA2O,P2O5,0.7453099986433117,,,,
1400,ROCK NAME,CR2O3,FEOT,CAO,K2O,NA2O,P2O5,0.7453223277634212,,,,
1401,ROCK NAME,CR2O3,FEOT,MGO,MNO,K2O,NA2O,0.7453136409389183,,,,
1402,ROCK NAME,CR2O3,FEOT,MGO,MNO,K2O,P2O5,0.7452826293405803,,,,
1403,ROCK NAME,CR2O3,FEOT,MGO,MNO,NA2O,P2O5,0.7452895403987319,,,,
1404,ROCK NAME,CR2O3,FEOT,MGO,K2O,NA2O,P2O5,0.7452552104983693,,,,
1405,ROCK NAME,CR2O3,FEOT,MNO,K2O,NA2O,P2O5,0.7452236311885233,,,,
1406,ROCK NAME,CR2O3,CAO,MGO,MNO,K2O,NA2O,0.745245418545564,,,,
1407,ROCK NAME,CR2O3,CAO,MGO,MNO,K2O,P2O5,0.7452678494344955,,,,
1408,ROCK NAME,CR2O3,CAO,MGO,MNO,NA2O,P2O5,0.7453084465149552,,,,
1409,ROCK NAME,CR2O3,CAO,MGO,K2O,NA2O,P2O5,0.7453254127012783,,,,
1410,ROCK NAME,CR2O3,CAO,MNO,K2O,NA2O,P2O5,0.7453638923045753,,,,
1411,ROCK NAME,CR2O3,MGO,MNO,K2O,NA2O,P2O5,0.7453451490278479,,,,
1412,ROCK NAME,FEOT,CAO,MGO,MNO,K2O,NA2O,0.745356004379338,,,,
1413,ROCK NAME,FEOT,CAO,MGO,MNO,K2O,P2O5,0.7453863212938912,,,,
1414,ROCK NAME,FEOT,CAO,MGO,MNO,NA2O,P2O5,0.745426662505558,,,,
1415,ROCK NAME,FEOT,CAO,MGO,K2O,NA2O,P2O5,0.7454347546155247,,,,
1416,ROCK NAME,FEOT,CAO,MNO,K2O,NA2O,P2O5,0.74546897294484,,,,
1417,ROCK NAME,FEOT,MGO,MNO,K2O,NA2O,P2O5,0.7454863999292562,,,,
1418,ROCK NAME,CAO,MGO,MNO,K2O,NA2O,P2O5,0.7455125026184247,,,,
1419,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,MGO,0.7455472626833918,,,
1420,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,MNO,0.7455953400123958,,,
1421,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,K2O,0.7456259858978821,,,
1422,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,NA2O,0.7456699361126412,,,
1423,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,CAO,P2O5,0.7457104900924909,,,
1424,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,MGO,MNO,0.7457243298178753,,,
1425,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,MGO,K2O,0.745750803488042,,,
1426,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,MGO,NA2O,0.7457679230629255,,,
1427,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,MGO,P2O5,0.7457763732273313,,,
1428,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,MNO,K2O,0.7458027549000034,,,
1429,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,MNO,NA2O,0.7458111688880696,,,
1430,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,MNO,P2O5,0.7458368257343109,,,
1431,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,K2O,NA2O,0.7458485200570635,,,
1432,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,K2O,P2O5,0.7458681506134173,,,
1433,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,FEOT,NA2O,P2O5,0.7458645750137851,,,
1434,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,MGO,MNO,0.7458881377580338,,,
1435,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,MGO,K2O,0.7459149743272077,,,
1436,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,MGO,NA2O,0.745907408398687,,,
1437,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,MGO,P2O5,0.7459374962851785,,,
1438,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,MNO,K2O,0.7459655625048028,,,
1439,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,MNO,NA2O,0.7459988656747683,,,
1440,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,MNO,P2O5,0.746015646778982,,,
1441,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,K2O,NA2O,0.7460521619097434,,,
1442,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,K2O,P2O5,0.7460912589117481,,,
1443,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,CAO,NA2O,P2O5,0.7461164908071412,,,
1444,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,MNO,K2O,0.746137087313534,,,
1445,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,MNO,NA2O,0.7461681634111085,,,
1446,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,MNO,P2O5,0.7461801638258433,,,
1447,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,K2O,NA2O,0.746205920469248,,,
1448,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,K2O,P2O5,0.7462119797063193,,,
1449,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MGO,NA2O,P2O5,0.7462108262108018,,,
1450,ROCK NAME,SIO2,TIO2,AL2O3,CR2O3,MNO,K2O,NA2O,0.7462136012560763,,,
